0.0	-0.662883031224	2.53249019794	134.895887688	30.7400437217	7.77970991443	9.2997202953	-8.00969079385e-05	0.0166991172008	0.975276609387	-0.220355776533	0.00477	-0.00049	0.01597
0.00803999999999	-0.662883031224	2.53249019794	134.898975312	30.742040522	7.78299302268	9.29586271982	-8.10535418381e-05	0.0167197623026	0.975259102672	-0.220431680197	0.00409	-0.0005	0.01599
0.01512	-0.662883205757	2.53249019794	134.901822144	30.7438925716	7.78605376034	9.29225883538	-8.13084728583e-05	0.0167368799596	0.975242786042	-0.220502558966	0.00364	-0.00051	0.01601
0.02211	-0.662883205757	2.53249019794	134.904528768	30.7456392855	7.78894857984	9.28886783104	-8.12971884376e-05	0.0167515381201	0.975227431293	-0.220569346501	0.00332	-0.00051	0.01603
0.02865	-0.662883205757	2.53249019794	134.907058608	30.7472703187	7.79166107795	9.28567374514	-8.10086695723e-05	0.0167644561128	0.975212949413	-0.220632385986	0.0031	-0.00052	0.01605
0.03541	-0.66288338029	2.53249019794	134.909484816	30.7488347408	7.79428203502	9.28260076879	-8.05606845649e-05	0.0167760593827	0.975199044996	-0.220692954078	0.00294	-0.00052	0.01607
0.04831	-0.66288338029	2.53248984887	134.9140812	30.7517901492	7.79924269752	9.27678412768	-7.92970604294e-05	0.0167969113077	0.975172672539	-0.220807871725	0.00273	-0.00053	0.01611
0.05507	-0.66288338029	2.53248984887	134.916294048	30.7532108502	7.80162984243	9.27397319405	-7.87488414329e-05	0.0168064617581	0.975159930833	-0.220863410142	0.00266	-0.00054	0.01613
0.06183	-0.66288338029	2.53248984887	134.918491656	30.7546106765	7.80399658236	9.27120524743	-7.79619344829e-05	0.016815795622	0.975147343239	-0.22091826976	0.0026	-0.00054	0.01616
0.06886	-0.66288338029	2.53248984887	134.920667928	30.7560076678	7.80636904362	9.26842468221	-7.71419155725e-05	0.0168249594122	0.975134697542	-0.220973384007	0.00256	-0.00055	0.01618
0.07554	-0.662883554823	2.53248984887	134.922835056	30.7573863739	7.80871041798	9.26567083425	-7.62726036202e-05	0.0168339532089	0.975122205876	-0.221027816824	0.00253	-0.00055	0.0162
0.08243	-0.662883554823	2.53248984887	134.925002184	30.758771059	7.81105999397	9.26292228194	-7.53686493985e-05	0.0168427769511	0.975109675428	-0.221082419179	0.0025	-0.00056	0.01622
0.08931	-0.662883554823	2.53248984887	134.927169312	30.7601428147	7.81340384863	9.2601740404	-7.44656835141e-05	0.0168516008452	0.975097141831	-0.221137020866	0.00248	-0.00056	0.01624
0.09627	-0.662883554823	2.53248984887	134.929327296	30.7615117355	7.81575342461	9.25741318024	-7.35488173977e-05	0.0168603397798	0.975084548646	-0.221191877168	0.00247	-0.00056	0.01627
0.1037	-0.662883554823	2.53248984887	134.931531	30.7629124658	7.81815125144	9.25461157694	-7.25190281948e-05	0.0168692875694	0.975071716391	-0.221247756536	0.00246	-0.00057	0.01629
0.11084	-0.662883554823	2.53248984887	134.933734704	30.7643059998	7.82054659797	9.25178669145	-7.15604632616e-05	0.0168781311195	0.975058825003	-0.221303889149	0.00245	-0.00057	0.01631
0.11748	-0.662883729356	2.53248984887	134.935910976	30.765684927	7.82292153952	9.24901631652	-7.04852452909e-05	0.0168869091073	0.975046104988	-0.221359256593	0.00245	-0.00058	0.01633
0.12434	-0.662883729356	2.53248984887	134.938081152	30.7670474923	7.82528503844	9.24624734766	-6.94931655597e-05	0.0168956679699	0.975033421012	-0.221414451843	0.00244	-0.00058	0.01636
0.13173	-0.662883729356	2.53248984887	134.940275712	30.7684324587	7.82768286526	9.24343343676	-6.845549311e-05	0.0169045313223	0.975020480461	-0.221470753861	0.00244	-0.00059	0.01638
0.13867	-0.662883729356	2.53248984887	134.942461128	30.7698123779	7.83007497077	9.24062599054	-6.73950846319e-05	0.016913309781	0.975007596036	-0.221526799918	0.00244	-0.00059	0.0164
0.14606	-0.662883903889	2.53248967434	134.944673976	30.7712036766	7.83250591866	9.23779102475	-6.62189531037e-05	0.016922297179	0.974994510709	-0.221583698769	0.00245	-0.0006	0.01643
0.15338	-0.662883903889	2.53248967434	134.946917304	30.7726046884	7.83495199688	9.23492406344	-6.51407764595e-05	0.0169312653928	0.974981267862	-0.221641276226	0.00245	-0.0006	0.01645
0.1606	-0.662883903889	2.53248967434	134.949139296	30.7740028653	7.83740379642	9.23204448353	-6.39964433522e-05	0.0169403382148	0.974968038752	-0.221698769185	0.00245	-0.00061	0.01647
0.16791	-0.662883903889	2.53248967434	134.951391768	30.7754025685	7.83986951889	9.2291629486	-6.27784509849e-05	0.0169494305314	0.974954670053	-0.221756858304	0.00246	-0.00061	0.0165
0.17477	-0.662883903889	2.53248967434	134.953595472	30.7767856037	7.84230415447	9.22630276273	-6.16318251561e-05	0.0169585037583	0.974941491998	-0.221814094533	0.00247	-0.00062	0.01652
0.18245	-0.662883903889	2.53248967434	134.95585404	30.7781925664	7.8447870409	9.22339567982	-6.04621184477e-05	0.0169677666053	0.974928016455	-0.221872607531	0.00247	-0.00062	0.01654
0.19003	-0.662884078422	2.53248967434	134.958133944	30.7796038706	7.84730673555	9.22045384736	-5.92411449448e-05	0.016977134039	0.974914360873	-0.221931886789	0.00248	-0.00063	0.01656
0.19754	-0.662884078422	2.53248967434	134.960422992	30.7810303998	7.84982967122	9.21748920406	-5.79615340158e-05	0.0169866060992	0.974900621971	-0.221991506896	0.00249	-0.00063	0.01659
